frequency_shift,S11_magnitude,Q_factor,phase_shift,label
0.2003,-9.55,14.2,36.5,15% turpentine
0.1732,-17.81,20.6,43.1,5% turpentine
0.0951,-21.67,25.9,46.9,pure
0.1773,-14.79,14.9,39.5,15% kerosene
0.0951,-19.32,29.5,49.0,pure
0.226,-10.05,15.3,37.9,15% turpentine
0.1585,-17.77,21.9,44.3,5% turpentine
0.1497,-16.56,22.3,45.6,5% kerosene
0.0951,-18.75,29.2,49.9,pure
0.2043,-14.33,16.8,39.6,10% kerosene
0.2046,-15.82,27.1,42.2,10% kerosene
0.187,-14.97,16.6,40.1,10% turpentine
0.2313,-10.54,14.8,35.1,20% kerosene
0.2034,-10.51,12.9,33.7,15% turpentine
0.2222,-10.77,16.6,37.4,15% turpentine
0.0951,-21.1,27.2,49.2,pure
0.2129,-10.62,14.7,36.6,20% kerosene
0.1565,-12.54,17.7,38.9,10% turpentine
0.1284,-16.48,21.6,43.8,5% turpentine
0.1789,-13.52,13.9,39.0,15% kerosene
0.0951,-18.57,29.3,47.5,pure
0.1122,-19.45,27.8,48.0,pure
0.158,-17.58,21.7,42.8,5% turpentine
0.2419,-10.01,13.1,37.3,20% kerosene
0.129,-17.25,21.7,45.2,5% kerosene
0.1676,-17.59,23.2,43.2,5% turpentine
0.1047,-17.44,22.6,43.8,5% turpentine
0.1044,-19.68,27.3,46.8,pure
0.1966,-10.99,12.2,35.3,20% kerosene
0.1783,-17.32,21.7,44.3,5% turpentine
0.0968,-19.59,29.9,46.8,pure
0.2362,-9.51,15.4,36.9,20% kerosene
0.2371,-9.51,11.6,31.0,20% turpentine
0.177,-14.93,15.8,39.9,15% kerosene
0.2351,-10.34,12.1,33.0,20% turpentine
0.1688,-13.06,14.7,40.0,15% kerosene
0.2315,-9.78,13.8,32.5,20% turpentine
0.138,-16.68,17.1,43.5,10% kerosene
0.2363,-11.97,13.9,35.6,20% kerosene
0.1106,-20.04,27.5,48.5,pure
0.2238,-12.09,14.4,36.6,15% turpentine
0.1977,-15.01,17.6,42.6,10% kerosene
0.225,-11.63,14.2,36.9,15% turpentine
0.1553,-12.91,15.4,39.0,15% kerosene
0.127,-16.87,21.5,42.7,5% kerosene
0.1246,-17.25,22.4,43.0,5% kerosene
0.0965,-19.66,27.6,49.9,pure
0.1537,-15.07,13.4,40.1,15% kerosene
0.2218,-9.62,10.5,33.1,20% kerosene
0.2437,-9.99,13.6,34.7,20% kerosene
0.2049,-13.61,18.0,43.2,10% kerosene
0.2499,-9.51,13.3,33.4,20% turpentine
0.2278,-9.92,13.8,32.4,20% turpentine
0.1791,-13.17,14.2,41.0,15% kerosene
0.168,-17.28,22.5,42.8,5% turpentine
0.1339,-14.2,21.0,43.7,5% turpentine
0.1276,-17.2,16.4,35.3,15% turpentine
0.1981,-13.05,18.1,40.0,10% turpentine
0.2256,-14.03,14.8,39.3,15% kerosene
0.1547,-17.22,24.3,44.9,5% kerosene
0.1741,-14.99,18.2,43.5,10% kerosene
0.232,-9.8,15.3,36.7,15% turpentine
0.1763,-16.98,16.8,42.3,10% kerosene
0.1948,-12.8,15.0,39.0,15% kerosene
0.147,-17.67,23.2,46.5,5% kerosene
0.1761,-13.61,18.7,43.2,10% turpentine
0.2381,-9.51,12.4,33.6,20% turpentine
0.2407,-10.14,14.5,31.1,20% turpentine
0.2403,-10.46,12.4,33.2,20% kerosene
0.2232,-13.75,18.5,39.3,15% kerosene
0.129,-16.75,22.6,44.0,5% kerosene
0.1878,-15.18,17.4,44.6,10% kerosene
0.1175,-20.44,28.2,46.7,pure
0.2391,-9.53,11.9,32.2,20% turpentine
0.1294,-21.44,29.9,49.0,pure
0.1103,-18.1,21.8,42.1,5% turpentine
0.234,-10.96,15.7,36.0,20% kerosene
0.2499,-10.6,12.2,32.4,20% turpentine
0.1633,-16.96,24.7,46.3,5% kerosene
0.1169,-17.43,22.8,45.3,5% kerosene
0.1345,-17.39,23.7,45.3,5% kerosene
0.1051,-21.15,27.7,48.5,pure
0.2119,-9.94,12.9,33.5,20% kerosene
0.2443,-9.51,13.0,31.0,20% turpentine
0.2125,-9.95,13.1,34.8,20% kerosene
0.1479,-17.76,20.7,42.0,5% turpentine
0.2255,-10.02,16.2,34.1,20% kerosene
0.2227,-9.72,14.9,34.2,20% kerosene
0.1758,-13.93,13.3,39.6,15% kerosene
0.1369,-14.89,17.3,39.1,10% turpentine
0.1256,-20.21,28.5,49.7,pure
0.157,-14.89,18.3,40.1,10% turpentine
0.1457,-14.26,19.0,38.0,10% turpentine
0.1868,-14.11,17.1,44.7,10% kerosene
0.163,-17.67,23.6,44.8,5% turpentine
0.2028,-14.47,19.7,43.0,10% kerosene
0.0951,-20.17,29.9,49.2,pure
0.1899,-20.33,18.2,39.4,10% kerosene
0.1836,-13.4,17.5,38.2,10% kerosene
0.2402,-9.51,12.6,31.0,20% turpentine
0.1491,-13.45,16.9,43.6,10% kerosene
0.1601,-13.82,18.4,39.9,10% turpentine
0.2222,-9.83,13.7,34.7,15% turpentine
0.1678,-13.81,16.3,39.7,10% turpentine
0.2425,-9.51,12.4,31.0,20% turpentine
0.1952,-14.0,17.3,43.2,10% turpentine
0.1355,-16.95,22.6,45.8,5% kerosene
0.1011,-20.33,28.8,49.9,pure
0.1911,-13.58,17.6,48.6,10% kerosene
0.2499,-9.51,12.5,31.6,20% turpentine
0.236,-10.53,12.3,35.3,20% kerosene
0.0951,-20.3,25.2,49.7,pure
0.1777,-11.3,12.8,32.9,20% kerosene
0.211,-11.59,14.9,34.0,15% turpentine
0.2051,-9.51,16.9,35.3,15% turpentine
0.0951,-20.99,27.4,48.2,pure
0.1571,-17.09,21.5,45.7,5% kerosene
0.2436,-9.52,13.5,31.0,20% turpentine
0.2452,-9.51,10.1,32.5,20% turpentine
0.1581,-17.05,22.3,42.2,5% turpentine
0.1788,-13.98,20.1,43.0,10% kerosene
0.2499,-10.13,13.5,34.1,20% kerosene
0.2065,-11.93,15.4,39.3,15% kerosene
0.2257,-9.75,15.2,35.4,20% kerosene
0.2499,-10.87,11.5,35.3,20% kerosene
0.2499,-9.75,12.4,33.7,20% turpentine
0.23,-10.78,12.1,34.1,20% kerosene
0.1366,-19.02,22.6,45.6,5% kerosene
0.2382,-10.09,11.9,32.1,20% turpentine
0.2054,-12.72,18.6,47.0,10% kerosene
0.1011,-20.77,29.3,49.9,pure
0.2115,-10.55,14.1,36.0,15% turpentine
0.1915,-9.79,12.4,32.1,20% turpentine
0.2365,-9.91,13.1,32.8,20% turpentine
0.1745,-12.64,18.0,39.7,10% turpentine
0.2271,-10.33,15.5,38.2,15% turpentine
0.2403,-9.98,13.1,32.1,20% turpentine
0.1432,-16.6,20.9,43.6,5% turpentine
0.1752,-12.61,18.4,39.5,10% turpentine
0.1051,-19.02,29.9,47.7,pure
0.2499,-10.3,11.5,34.2,20% turpentine
0.1524,-13.94,18.0,39.7,10% turpentine
0.171,-13.45,22.5,42.5,10% kerosene
0.2035,-13.8,18.5,39.7,10% turpentine
0.2214,-9.51,13.0,34.6,20% kerosene
0.0951,-19.69,27.6,49.1,pure
0.0977,-19.96,29.8,45.7,pure
0.1345,-18.02,22.2,43.0,5% turpentine
0.2187,-10.16,14.5,33.9,20% kerosene
0.2404,-9.51,11.8,31.3,20% turpentine
0.1678,-10.45,17.6,40.0,15% kerosene
0.0951,-21.33,28.8,46.1,pure
0.1445,-17.74,23.2,42.5,5% turpentine
0.1592,-14.55,13.7,39.6,15% kerosene
0.199,-13.22,19.1,39.6,10% turpentine
0.2462,-9.83,14.9,32.6,20% turpentine
0.2499,-9.51,11.5,32.5,20% turpentine
0.147,-17.45,23.5,44.0,5% kerosene
0.1758,-9.66,14.1,35.5,15% turpentine
0.2395,-9.92,14.8,35.5,15% turpentine
0.1023,-20.27,26.6,49.6,pure
0.1348,-17.25,22.3,42.9,5% kerosene
0.14,-16.73,22.3,42.3,5% kerosene
0.144,-14.05,15.4,39.6,15% kerosene
0.2436,-10.48,14.5,34.8,20% kerosene
0.1893,-13.39,22.4,43.3,10% kerosene
0.2053,-14.83,13.1,39.8,15% kerosene
0.1435,-17.0,22.8,44.5,5% kerosene
0.2432,-10.77,14.0,33.3,20% kerosene
0.2089,-11.95,18.6,44.3,10% kerosene
0.1963,-15.4,14.7,40.4,15% kerosene
0.1919,-14.58,17.6,38.9,10% kerosene
0.2027,-13.12,14.3,39.1,15% kerosene
0.2366,-10.99,14.0,35.5,20% kerosene
0.203,-10.27,13.0,34.4,15% turpentine
0.2406,-11.11,13.1,34.2,15% turpentine
0.1039,-20.04,29.9,49.9,pure
0.2499,-9.51,11.8,32.2,20% turpentine
0.1594,-14.33,18.7,38.8,10% turpentine
0.2293,-10.85,12.3,33.4,20% kerosene
0.1268,-18.13,22.0,41.0,5% turpentine
0.2051,-15.34,18.0,42.4,10% kerosene
0.1769,-13.92,17.4,46.1,10% kerosene
0.1854,-13.05,29.9,43.3,10% kerosene
0.2473,-10.14,13.2,32.4,20% turpentine
0.1717,-14.55,22.8,43.9,10% kerosene
0.1872,-14.64,17.3,38.9,10% turpentine
0.171,-15.86,17.7,39.7,15% kerosene
0.224,-11.63,14.6,35.2,20% kerosene
0.1434,-16.5,23.2,43.0,5% kerosene
0.1746,-14.43,17.2,43.8,10% kerosene
0.224,-10.95,14.2,36.0,15% turpentine
0.1728,-15.24,16.4,41.9,10% kerosene
0.129,-18.75,20.9,45.7,5% turpentine
0.1622,-13.6,17.8,39.1,10% turpentine
0.0994,-21.1,26.3,47.1,pure
0.1487,-13.27,12.8,40.0,15% kerosene
0.2241,-11.2,11.4,31.3,20% turpentine
0.1755,-13.84,17.2,39.7,10% turpentine
0.1896,-13.83,17.1,38.7,15% kerosene
0.1481,-17.18,22.5,42.7,5% turpentine
0.2009,-13.8,17.0,42.2,10% kerosene
0.2375,-10.52,15.3,36.1,20% kerosene
0.2088,-11.41,15.3,36.8,15% turpentine
0.131,-17.44,23.9,43.1,5% kerosene
0.1726,-14.33,13.7,39.6,15% kerosene
0.2325,-9.51,12.0,36.5,20% kerosene
0.1668,-17.88,22.2,44.1,5% turpentine
0.1266,-17.59,21.2,46.1,5% kerosene
0.2237,-11.69,14.0,35.9,15% turpentine
0.2499,-9.51,12.6,31.7,20% turpentine
0.1608,-13.13,16.3,45.0,10% kerosene
0.2499,-10.46,13.4,32.6,20% turpentine
0.2499,-9.51,11.7,31.8,20% turpentine
0.2499,-9.56,13.1,31.1,20% turpentine
0.1676,-17.26,21.7,43.2,5% turpentine
0.2495,-10.55,15.3,33.6,15% turpentine
0.2476,-9.51,15.2,31.6,20% turpentine
0.0951,-19.17,28.0,49.7,pure
0.169,-13.77,17.5,42.6,10% kerosene
0.0979,-21.98,29.9,49.9,pure
0.167,-13.28,17.5,42.1,10% kerosene
0.0951,-20.61,29.5,48.3,pure
0.0951,-20.62,29.3,47.0,pure
0.2499,-10.46,15.1,32.3,20% kerosene
0.1122,-17.96,22.3,44.0,5% kerosene
0.1615,-15.38,18.6,45.0,10% kerosene
0.1884,-13.49,18.1,38.7,10% turpentine
0.2447,-11.63,12.1,34.2,20% turpentine
0.1306,-17.83,24.2,45.6,5% kerosene
0.1431,-16.51,22.0,44.5,5% kerosene
0.2065,-14.07,18.0,44.2,10% kerosene
0.144,-13.88,18.3,39.7,10% turpentine
0.1524,-13.34,15.1,39.4,15% kerosene
0.1622,-16.28,22.6,45.4,5% kerosene
0.1804,-13.96,23.0,41.6,10% kerosene
0.0951,-20.88,26.9,47.9,pure
0.2131,-9.53,12.4,36.4,15% turpentine
0.1502,-17.73,22.5,43.9,5% kerosene
0.2046,-12.72,18.5,37.7,10% turpentine
0.2126,-9.92,15.3,36.5,15% turpentine
0.1757,-15.05,18.0,42.3,10% kerosene
0.1629,-13.89,19.1,40.3,10% turpentine
0.1184,-17.86,22.4,45.4,5% kerosene
0.1738,-17.05,21.7,45.7,5% turpentine
0.2499,-9.68,11.5,32.8,20% turpentine
0.2358,-9.72,12.5,34.2,20% kerosene
0.0951,-20.04,27.2,47.8,pure
0.2499,-9.51,11.2,31.4,20% turpentine
0.1574,-13.05,12.0,40.6,15% kerosene
0.1826,-16.04,17.3,43.4,10% kerosene
0.1111,-10.9,15.3,35.5,15% turpentine
0.1892,-15.77,16.6,42.7,10% kerosene
0.1662,-13.12,17.4,39.2,10% turpentine
0.231,-11.44,13.4,35.0,20% kerosene
0.1786,-17.77,22.1,45.2,5% turpentine
0.2,-11.23,14.9,32.8,15% turpentine
0.0951,-21.51,27.6,48.1,pure
0.1804,-14.26,12.6,39.2,15% kerosene
0.2397,-9.51,14.5,37.5,15% turpentine
0.1398,-16.36,23.7,44.1,5% kerosene
0.187,-13.03,19.2,40.0,15% kerosene
0.1853,-12.83,16.9,40.3,10% turpentine
0.1344,-17.41,22.3,43.6,5% turpentine
0.1514,-17.82,23.4,43.1,5% turpentine
0.2063,-10.82,14.6,35.7,15% turpentine
0.2499,-9.59,12.6,33.1,20% turpentine
0.2327,-9.51,10.4,31.5,20% turpentine
0.1775,-14.54,18.5,39.3,15% kerosene
0.1744,-16.43,22.2,45.0,5% kerosene
0.2216,-9.9,14.1,33.9,20% kerosene
0.2135,-10.29,12.6,33.6,20% kerosene
0.1607,-14.74,22.6,42.4,10% kerosene
0.1707,-12.21,15.2,39.7,15% kerosene
0.2027,-10.04,13.2,33.5,15% turpentine
0.2206,-11.12,15.0,34.8,15% turpentine
0.1331,-17.9,23.0,45.5,5% turpentine
0.2441,-9.51,13.0,33.6,20% turpentine
0.2284,-11.97,15.4,36.0,15% turpentine
0.2353,-10.08,14.0,35.2,20% kerosene
0.2433,-9.51,11.7,32.6,20% turpentine
0.1822,-10.47,12.9,34.8,20% kerosene
0.1194,-17.48,22.3,42.6,5% turpentine
0.1452,-13.13,20.2,40.3,10% turpentine
0.0999,-21.98,25.9,49.9,pure
0.1628,-13.3,14.6,47.4,10% turpentine
0.1392,-16.58,21.6,44.8,5% kerosene
0.0951,-20.64,29.9,49.9,pure
0.1902,-13.68,18.9,40.2,10% turpentine
0.224,-19.88,16.1,35.2,15% turpentine
0.162,-17.65,21.9,44.6,5% kerosene
0.1588,-14.13,15.5,40.5,15% kerosene
0.1677,-13.04,18.3,39.8,15% kerosene
0.184,-12.41,18.2,38.6,10% turpentine
0.1779,-17.15,15.7,43.9,10% kerosene
0.1839,-14.13,19.3,39.5,10% turpentine
0.237,-13.76,13.8,38.7,15% kerosene
0.1129,-18.29,25.0,47.1,pure
0.2284,-9.51,15.4,35.9,15% turpentine
0.1647,-13.81,13.6,39.7,15% kerosene
0.0969,-17.26,22.3,41.8,5% turpentine
0.1518,-10.43,12.0,34.2,20% kerosene
0.1356,-16.5,21.8,43.6,5% kerosene
0.162,-13.84,18.8,38.4,10% turpentine
0.1466,-17.16,22.5,43.8,5% kerosene
0.2024,-11.67,13.7,34.1,15% turpentine
0.24,-10.77,13.0,34.6,20% turpentine
0.2438,-10.1,12.3,31.5,20% turpentine
0.1316,-20.27,13.1,40.0,15% kerosene
0.1136,-16.7,21.6,45.2,5% turpentine
0.1359,-18.6,21.1,45.1,5% turpentine
0.0951,-21.0,25.3,48.0,pure
0.2146,-9.77,12.2,36.1,20% kerosene
0.2211,-10.81,13.7,34.0,20% kerosene
0.1682,-14.41,17.7,44.2,10% kerosene
0.2276,-11.75,15.9,34.1,15% turpentine
0.2048,-11.55,13.6,35.2,15% turpentine
0.1226,-18.28,22.4,43.6,5% turpentine
0.0951,-20.31,27.4,49.6,pure
0.2228,-10.41,13.6,36.0,15% turpentine
0.134,-17.49,21.8,43.8,5% kerosene
0.1329,-14.24,19.8,39.4,10% turpentine
0.2462,-11.25,13.9,35.1,15% turpentine
0.2407,-9.55,15.8,32.8,20% kerosene
0.1635,-14.34,17.8,43.2,10% kerosene
0.2319,-9.51,13.5,33.9,20% turpentine
0.1283,-18.16,22.0,45.0,5% turpentine
0.2008,-10.18,13.6,34.6,15% turpentine
0.0951,-20.14,27.6,49.9,pure
0.2102,-11.27,21.8,32.6,20% kerosene
0.1306,-18.06,19.8,44.0,5% turpentine
0.1514,-17.31,21.7,46.1,5% kerosene
0.2118,-10.57,14.3,35.6,15% turpentine
0.2147,-11.15,12.5,34.7,20% kerosene
0.1279,-17.01,22.2,44.8,5% kerosene
0.1194,-14.06,16.1,42.5,10% kerosene
0.2212,-10.33,15.2,33.7,20% kerosene
0.1626,-15.67,18.8,42.6,10% kerosene
0.2334,-10.62,14.4,35.2,20% kerosene
0.1383,-13.71,17.9,40.5,15% kerosene
0.2261,-10.72,14.8,36.3,15% turpentine
0.1215,-17.65,21.5,42.4,5% turpentine
0.0951,-21.69,26.5,46.7,pure
0.1369,-16.89,20.4,44.8,5% kerosene
0.2014,-9.75,14.3,35.5,15% turpentine
0.1263,-18.02,23.2,44.8,5% kerosene
0.2234,-14.27,14.8,41.3,15% kerosene
0.1456,-14.8,17.9,44.0,10% kerosene
0.1749,-15.99,17.0,42.2,10% kerosene
0.1593,-17.71,22.9,43.2,5% turpentine
0.1715,-16.85,22.1,46.1,5% kerosene
0.2393,-11.66,12.4,33.1,20% kerosene
0.1996,-10.31,13.5,34.4,15% turpentine
0.1531,-13.56,14.1,38.7,15% kerosene
0.2272,-11.72,14.6,35.8,15% turpentine
0.1628,-13.51,17.9,40.3,10% turpentine
0.153,-17.46,21.7,45.5,5% kerosene
0.1523,-16.32,22.4,42.2,5% turpentine
0.1606,-14.88,18.8,39.6,10% turpentine
0.2499,-9.51,11.6,32.1,20% turpentine
0.1481,-13.06,15.0,39.3,15% kerosene
0.147,-17.64,22.0,45.3,5% kerosene
0.1631,-12.47,18.3,40.2,10% turpentine
0.2293,-11.16,14.9,33.9,15% turpentine
0.2108,-12.03,17.0,40.5,15% kerosene
0.2238,-10.23,13.2,35.8,15% turpentine
0.1733,-18.0,22.1,44.0,5% turpentine
0.0951,-21.09,28.6,49.2,pure
0.1579,-15.26,18.4,39.7,10% turpentine
0.0951,-20.38,27.8,49.9,pure
0.1501,-18.17,22.2,45.4,5% kerosene
0.223,-9.51,13.3,34.0,15% turpentine
0.242,-9.66,13.1,32.6,20% kerosene
0.1476,-10.96,13.3,36.1,15% turpentine
0.1059,-19.46,28.7,38.1,pure
0.2256,-10.05,15.3,33.6,20% kerosene
0.1846,-13.09,13.9,40.1,15% kerosene
0.2499,-10.53,13.7,32.6,20% turpentine
0.2499,-9.51,12.5,33.6,20% turpentine
0.2213,-12.6,18.3,40.0,10% turpentine
0.1979,-13.08,18.8,39.4,10% turpentine
0.1477,-16.83,23.1,42.0,5% kerosene
0.2016,-11.2,15.5,36.2,15% turpentine
0.2238,-11.69,14.5,42.6,15% turpentine
0.168,-13.66,20.6,38.5,10% turpentine
0.1958,-17.94,16.5,40.2,10% kerosene
0.1279,-17.45,22.9,44.7,5% turpentine
0.1611,-13.5,15.9,41.3,10% turpentine
0.1179,-18.05,24.2,46.1,5% kerosene
0.2358,-9.51,13.9,35.4,15% turpentine
0.2127,-10.38,13.6,31.0,20% kerosene
0.1157,-17.49,22.9,43.5,5% kerosene
0.2177,-9.51,15.1,33.0,20% kerosene
0.2047,-10.25,13.4,37.1,20% kerosene
0.1778,-13.53,15.1,39.1,15% kerosene
0.1535,-16.76,22.5,45.1,5% kerosene
0.1517,-14.38,13.8,39.5,15% kerosene
0.1529,-14.06,18.8,40.1,10% turpentine
0.1609,-11.69,18.0,44.9,10% kerosene
0.1995,-13.06,16.7,42.8,10% kerosene
0.1029,-19.96,28.4,48.7,pure
0.2039,-9.75,13.0,40.3,15% kerosene
0.2236,-10.78,14.1,37.7,15% turpentine
0.0951,-20.98,26.2,45.7,pure
0.2464,-9.51,11.5,33.3,20% turpentine
0.154,-13.15,14.4,39.8,15% kerosene
0.102,-21.05,28.8,47.8,pure
0.2499,-16.82,14.7,35.5,20% kerosene
0.2028,-13.57,17.5,39.6,15% kerosene
0.2488,-10.79,13.3,36.3,20% kerosene
0.1323,-16.45,22.2,44.3,5% turpentine
0.1995,-21.44,16.5,42.4,10% kerosene
0.2483,-11.39,12.1,31.7,20% turpentine
0.1983,-11.83,15.1,35.7,15% turpentine
0.2221,-10.29,13.1,34.1,20% kerosene
0.1493,-13.81,14.3,33.6,15% kerosene
0.2335,-9.51,13.8,32.4,20% kerosene
0.1875,-11.26,14.1,36.1,15% turpentine
0.2375,-10.11,13.8,32.0,20% turpentine
0.1925,-13.52,19.5,40.7,15% kerosene
0.2448,-9.51,11.6,32.8,20% turpentine
0.174,-15.22,19.1,38.9,10% turpentine
0.1721,-13.87,17.2,42.0,10% kerosene
0.0951,-20.88,27.5,48.1,pure
0.2188,-13.27,16.9,46.9,10% kerosene
0.1805,-14.62,19.0,45.8,10% kerosene
0.1334,-15.22,18.2,42.9,10% kerosene
0.2293,-9.76,11.5,32.2,20% turpentine
0.2476,-10.18,12.4,32.0,20% turpentine
0.1582,-14.23,16.5,40.3,15% kerosene
0.247,-10.91,12.2,35.7,20% kerosene
0.2256,-12.6,17.7,39.3,15% kerosene
0.1753,-13.15,19.0,39.2,15% kerosene
0.2455,-11.54,12.3,35.0,20% turpentine
0.1438,-16.62,18.4,38.4,15% kerosene
0.1669,-14.06,17.6,40.4,15% kerosene
0.1566,-13.18,12.8,39.3,15% kerosene
0.2201,-10.86,14.3,34.6,15% turpentine
0.2122,-10.78,13.9,36.5,15% turpentine
0.2499,-9.51,11.3,33.9,20% turpentine
0.1348,-18.37,22.3,46.4,5% kerosene
0.2329,-9.51,14.7,32.0,20% turpentine
0.2108,-11.36,15.6,35.1,15% turpentine
0.1934,-13.89,14.7,46.4,10% turpentine
0.2091,-11.3,15.2,34.7,15% turpentine
0.1521,-17.07,23.3,44.2,5% kerosene
0.2275,-9.99,15.0,33.5,20% kerosene
0.0951,-20.54,29.7,48.3,pure
0.197,-15.11,13.9,39.5,15% kerosene
0.1834,-13.57,16.7,39.0,10% kerosene
0.2444,-10.35,12.8,33.6,20% kerosene
0.2341,-10.54,13.9,34.6,20% kerosene
0.1439,-13.94,15.5,40.1,15% kerosene
0.1389,-18.39,23.9,44.0,5% turpentine
0.2466,-12.5,13.4,35.2,20% kerosene
0.1525,-18.02,23.0,43.5,5% kerosene
0.1739,-14.95,20.9,44.5,10% kerosene
0.1323,-18.14,23.4,44.9,5% kerosene
0.1522,-14.37,16.2,43.1,10% kerosene
0.1909,-16.65,22.0,43.5,5% kerosene
0.0951,-19.64,29.9,49.8,pure
0.1335,-17.11,22.3,42.8,5% turpentine
0.0951,-21.31,25.0,46.8,pure
0.136,-13.28,17.2,42.0,15% kerosene
0.2152,-13.89,14.4,35.0,15% kerosene
0.1781,-12.79,16.1,40.1,10% turpentine
0.0951,-21.21,29.1,45.8,pure
0.2312,-11.0,14.1,34.6,20% kerosene
0.1033,-20.76,29.3,46.9,pure
0.0951,-20.81,26.3,48.1,pure
0.1897,-13.66,18.7,39.2,10% turpentine
0.2241,-10.58,14.0,34.0,20% kerosene
0.1803,-14.24,17.9,42.8,10% kerosene
0.1654,-14.06,18.9,40.0,10% turpentine
0.2136,-11.91,12.7,33.8,20% kerosene
0.187,-14.75,14.1,36.2,15% kerosene
0.1511,-18.16,22.7,43.6,5% turpentine
0.19,-14.88,17.6,42.7,10% kerosene
0.1492,-14.81,28.4,44.0,10% kerosene
0.2117,-10.66,11.9,34.9,15% turpentine
0.2298,-10.47,13.4,35.0,20% kerosene
0.216,-9.51,11.5,33.1,20% kerosene
0.2429,-9.77,10.5,38.3,20% kerosene
0.0994,-17.79,23.8,43.7,5% turpentine
0.0951,-20.87,29.9,49.9,pure
0.1271,-17.7,21.8,42.4,5% turpentine
0.0951,-20.15,27.5,47.6,pure
0.2345,-11.0,13.0,35.1,20% kerosene
0.1447,-17.68,21.7,40.9,5% turpentine
0.1235,-17.94,21.6,44.3,5% turpentine
0.1786,-9.95,13.2,34.2,20% kerosene
0.0951,-20.67,29.9,44.2,pure
0.1639,-17.45,22.8,44.5,5% kerosene
0.1674,-13.37,14.7,39.9,15% kerosene
0.206,-10.51,14.9,35.8,15% turpentine
0.1212,-17.4,22.9,43.3,5% kerosene
0.177,-14.14,19.0,39.4,15% kerosene
0.1995,-9.91,15.3,34.0,15% turpentine
0.2406,-10.9,11.8,34.3,20% kerosene
0.209,-11.54,13.7,35.1,15% turpentine
0.1684,-14.21,17.9,39.8,10% turpentine
0.1555,-13.76,18.8,39.6,10% turpentine
0.2127,-11.51,15.2,36.7,15% turpentine
0.1602,-18.42,22.8,45.1,5% kerosene
0.2192,-10.39,14.0,33.8,20% kerosene
0.1324,-17.96,21.2,42.1,5% turpentine
0.2354,-9.66,12.7,32.9,20% turpentine
0.1974,-14.1,17.4,39.5,10% turpentine
0.1015,-20.44,29.9,48.0,pure
0.2176,-14.17,17.2,39.9,15% kerosene
0.1659,-17.1,21.8,42.9,5% turpentine
0.2167,-11.05,13.4,35.5,15% turpentine
0.2499,-10.27,14.5,31.6,20% turpentine
0.1687,-14.28,17.5,42.7,10% kerosene
0.0951,-10.84,26.3,49.6,pure
0.0951,-20.79,27.8,48.3,pure
0.2456,-9.51,12.2,33.4,20% turpentine
0.1575,-16.94,22.0,45.0,5% kerosene
0.2499,-11.51,15.3,37.2,15% turpentine
0.1567,-13.86,18.5,41.0,10% turpentine
0.2213,-11.24,13.1,32.9,20% turpentine
0.2439,-10.41,13.1,33.7,20% kerosene
0.1575,-13.13,20.1,39.9,10% turpentine
0.1599,-13.05,18.8,39.7,10% turpentine
0.2395,-11.7,13.3,36.3,20% kerosene
0.0951,-21.8,29.0,47.5,pure
0.1062,-20.29,29.3,48.2,pure
0.1522,-19.4,21.7,43.1,5% turpentine
0.2239,-9.62,11.6,35.0,20% kerosene
0.1425,-17.06,22.2,41.8,5% turpentine
0.1451,-17.46,22.2,45.6,5% kerosene
0.1667,-17.42,22.1,43.5,5% kerosene
0.2407,-9.51,12.5,31.6,20% turpentine
0.1733,-13.57,27.4,42.8,10% kerosene
0.1344,-19.46,26.0,47.3,pure
0.1405,-17.16,22.5,45.5,5% kerosene
0.1251,-17.45,22.9,44.9,5% kerosene
0.1575,-11.64,16.7,38.5,15% kerosene
0.165,-15.14,18.7,40.1,10% turpentine
0.2322,-10.58,13.9,33.5,20% kerosene
0.2239,-10.32,15.3,37.0,15% turpentine
0.1586,-13.6,19.5,39.6,10% turpentine
0.2317,-9.68,14.7,34.3,15% turpentine
0.1207,-18.78,20.7,44.7,5% turpentine
0.2092,-11.29,11.6,35.5,20% kerosene
0.1667,-14.69,23.0,43.8,10% kerosene
0.2282,-9.57,14.3,36.2,15% turpentine
0.0951,-21.98,28.4,48.0,pure
0.1693,-17.81,22.1,44.7,5% turpentine
0.1749,-16.56,22.6,43.0,5% turpentine
0.1917,-13.52,14.0,39.4,15% kerosene
0.2186,-9.51,14.5,36.5,15% turpentine
0.1304,-21.54,29.9,48.8,pure
0.1817,-14.04,18.0,39.9,15% kerosene
0.2036,-14.97,17.6,47.1,10% kerosene
0.1257,-14.25,23.0,44.8,5% kerosene
0.1829,-12.87,18.4,40.4,10% turpentine
0.1563,-17.63,23.3,40.8,5% turpentine
0.1362,-16.46,24.4,44.5,5% kerosene
0.1677,-12.88,17.3,40.0,10% turpentine
0.2179,-10.22,14.3,36.1,15% turpentine
0.1455,-17.91,22.8,44.4,5% turpentine
0.1312,-15.57,18.7,39.7,10% turpentine
0.1614,-18.22,21.9,45.1,5% turpentine
0.1809,-13.39,14.0,39.2,15% kerosene
0.1313,-13.85,18.1,42.1,10% kerosene
0.1522,-13.76,15.0,39.4,15% kerosene
0.0951,-20.23,26.7,49.5,pure
0.1189,-12.83,19.9,42.9,10% turpentine
0.1694,-21.01,20.6,43.8,10% kerosene
0.2317,-13.0,13.9,40.8,15% kerosene
